beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
238.6875,297.5671,-58.8795,-19.79,8.3864,193.6097,106.8497,17.718,52.4403,0.365,-0.635,82.5831,0.7092,0.0,0.0971,2,10.4014,111.6239,55.153,1.0367,1.1233,5,1,False,756
312.2764,297.5671,14.7094,4.94,3.272,183.5749,191.5796,18.4452,47.7049,0.4283,-0.5717,83.4417,0.2273,0.25,0.1067,2,9.8623,131.8263,57.0939,1.0553,1.0806,4,1,False,757
198.9725,297.5671,-98.5946,-33.13,15.6985,204.422,30.8816,18.1068,33.9229,0.59,-0.41,82.7389,0.5,0.0,2.0019,27,10.9822,93.6235,47.144,1.4819,1.1224,3,1,False,758
289.0497,297.5671,-8.5173,-2.86,7.3243,189.7846,127.0443,17.5659,17.5375,1.2111,0.2111,83.0848,0.0,0.193,0.0,0,10.1959,121.942,52.2706,0.8657,0.9598,5,1,False,759
248.8093,297.5671,-48.7577,-16.39,11.8558,175.0506,110.4241,15.6589,32.8623,1.3895,0.3895,84.3656,0.25,0.4203,0.0,0,9.4043,123.5492,56.4635,0.7521,1.1407,3,2,False,760
305.7842,297.5671,8.2172,2.76,3.2069,183.4632,136.5047,15.3793,2.0113,1.0248,0.0248,81.0767,0.7092,0.2092,0.0,0,9.8563,126.3368,52.035,0.806,0.8106,6,3,False,761
204.7931,297.5671,-92.7739,-31.18,21.8805,192.2198,13.8396,18.1134,5.0333,1.059,0.059,85.2731,0.0,0.25,0.0,0,10.3267,94.7789,48.7771,0.9664,0.9728,1,3,False,762
277.4143,297.5671,-20.1527,-6.77,16.6026,181.0579,133.3317,19.3568,34.2211,0.59,-0.41,83.4662,0.1156,0.0,0.5518,11,9.727,118.8052,56.5708,1.2393,1.0431,7,3,False,763
329.2021,297.5671,31.635,10.63,12.3838,205.9231,160.8909,19.8075,30.1882,0.6283,-0.3717,81.2108,0.0,0.0,0.0,0,11.0629,120.5587,45.5088,1.0934,1.0108,1,1,False,764
297.1335,297.5671,-0.4335,-0.15,-5.1359,201.5375,125.193,17.4782,6.9828,1.087,0.087,80.2829,0.0,0.2092,0.0,0,10.8273,117.594,56.7579,0.9281,0.6864,3,6,False,765
196.0766,297.5671,-101.4905,-34.11,16.3014,186.5905,46.5483,18.972,34.3916,0.59,-0.41,83.882,0.25,0.0,0.6182,13,10.0243,97.1997,68.1617,1.1835,1.0125,5,0,False,766
365.0966,297.5671,67.5296,22.69,28.5723,184.5817,205.2214,18.9277,34.3511,0.59,-0.41,83.7831,0.25,0.0,0.2163,4,9.9163,134.159,52.2044,1.0873,0.8898,7,0,False,767
228.1231,297.5671,-69.444,-23.34,16.2215,187.4872,73.4476,19.7646,29.2687,0.6487,-0.3513,83.3099,0.0,0.0,0.0,0,10.0724,105.0134,52.927,1.12,0.9936,3,3,False,768
250.8959,297.5671,-46.6711,-15.68,3.7843,188.2166,100.0807,16.8954,24.2904,1.2985,0.2985,81.366,0.193,0.0,0.0,0,10.1116,115.1812,49.7466,0.81,0.9423,6,2,False,769
235.95,297.5671,-61.617,-20.71,17.4633,196.4708,58.2243,17.2877,18.9207,1.2318,0.2318,81.6251,0.1156,0.25,0.0,0,10.5551,101.6873,49.5394,0.8888,1.0083,4,2,False,770
255.6776,297.5671,-41.8895,-14.08,20.8632,179.9909,87.5436,16.0786,16.6416,0.7965,-0.2035,81.7665,0.6113,0.25,0.0,0,9.6697,109.7468,64.4391,0.8889,0.9567,10,4,False,771
264.6953,297.5671,-32.8718,-11.05,6.4157,179.9343,103.0278,18.0139,6.6686,0.9186,-0.0814,81.8816,0.2092,0.0,0.0,0,9.6667,113.2963,49.1097,0.9539,1.2618,4,3,False,772
310.2402,297.5671,12.6732,4.26,1.3484,185.4378,175.8521,18.9252,33.4729,0.59,-0.41,81.6411,0.25,0.0,0.7576,15,9.9623,124.9812,48.8813,1.2306,0.883,2,1,False,773
311.7368,297.5671,14.1698,4.76,29.2408,196.4268,138.5464,19.0141,33.4631,0.59,-0.41,81.6172,0.25,0.0,0.3131,7,10.5527,118.0318,47.4009,1.1145,1.1288,2,0,False,774
287.665,297.5671,-9.9021,-3.33,24.272,190.1318,124.6461,16.2231,35.1619,1.4237,0.4237,82.9932,0.0,0.25,0.0,0,10.2145,129.5309,46.5026,0.7304,0.917,2,2,False,775
295.148,297.5671,-2.4191,-0.81,0.9668,173.3698,155.7557,17.7405,17.2037,0.7891,-0.2109,81.5678,0.4592,0.0,0.0,0,9.314,123.9976,48.3061,0.9786,0.7607,5,2,False,776
307.7788,297.5671,10.2117,3.43,27.6214,187.106,120.4782,19.3145,8.1124,0.9018,-0.0982,82.5797,0.0,0.0,0.0,0,10.052,115.6081,47.6004,1.0208,1.0088,5,0,False,777
245.4624,297.5671,-52.1047,-17.51,17.3157,204.1354,67.6586,17.1089,26.5385,1.3206,0.3206,82.7763,0.1156,-0.0,0.0,0,10.9668,107.3659,50.0143,0.8306,1.0698,5,3,False,778
271.1339,297.5671,-26.4331,-8.88,11.3816,187.5909,104.2764,16.0589,16.056,0.8064,-0.1936,82.9183,0.9183,0.0,0.0,0,10.078,115.726,53.2577,0.8738,0.8847,11,1,False,779
290.9496,297.5671,-6.6175,-2.22,3.6549,184.1946,124.0124,19.0636,1.8488,1.0221,0.0221,83.6472,0.0,0.0,0.0,0,9.8956,117.7368,48.7384,0.9859,1.2477,3,0,False,780
271.95,297.5671,-25.617,-8.61,4.4636,186.9569,98.3294,17.2851,0.5147,1.0063,0.0063,82.0418,0.25,0.0,0.0,0,10.0439,114.337,47.4193,0.8528,1.0569,6,1,False,781
272.0885,297.5671,-25.4785,-8.56,13.9678,183.2562,125.3194,17.8018,32.653,0.6014,-0.3986,81.9148,0.5339,0.0,0.0,0,9.8451,116.5049,52.9862,0.9903,1.3013,4,1,False,782
188.9872,297.5671,-108.5799,-36.49,10.3685,198.1577,31.0891,16.8414,33.7867,0.59,-0.41,82.4067,0.5747,0.2092,0.6739,14,10.6457,93.8366,62.5006,1.0852,0.8969,5,1,False,783
305.6556,297.5671,8.0885,2.72,7.2035,181.4826,146.9906,17.1431,12.878,1.1554,0.1554,82.882,0.2273,0.2092,0.0,0,9.7499,126.4492,47.4515,0.9011,0.8187,6,3,False,784
236.6233,297.5671,-60.9438,-20.48,2.5006,182.3083,104.8306,19.0759,33.9403,0.59,-0.41,82.7813,0.2092,0.0,0.9995,17,9.7942,109.9331,57.4772,1.3319,0.9799,5,3,False,785
336.8615,297.5671,39.2944,13.21,-2.7936,180.5659,188.2563,19.3847,9.7825,0.8781,-0.1219,80.2543,0.0,0.0,0.0,0,9.7006,127.3249,53.7475,1.0563,1.085,3,2,False,786
265.0052,297.5671,-32.5618,-10.94,11.3938,190.4413,90.7802,19.3331,8.2771,0.9032,-0.0968,85.537,0.0,0.0,0.0,0,10.2311,111.4184,44.7759,1.0216,1.0674,2,0,False,787
307.2502,297.5671,9.6831,3.25,26.7049,179.1371,152.8862,18.1623,33.3157,0.59,-0.41,81.2578,0.193,0.25,0.2276,8,9.6238,122.0986,51.4378,1.05,0.8074,5,1,False,788
317.6831,297.5671,20.116,6.76,17.4484,181.9967,141.3597,18.4885,4.6332,0.9436,-0.0564,82.1253,0.2273,0.0,0.0,0,9.7775,120.8432,53.8717,0.9864,1.2723,4,1,False,789
214.9822,297.5671,-82.5848,-27.75,12.6176,163.769,76.3321,16.3473,21.3891,0.7422,-0.2578,82.9586,0.6683,0.193,0.0046,1,8.7982,107.6706,46.1193,0.8977,0.9127,6,2,False,790
207.1306,297.5671,-90.4365,-30.39,1.1912,187.055,70.408,17.2439,34.2797,0.59,-0.41,83.6089,0.7092,0.0,0.4774,9,10.0492,104.614,57.744,1.106,0.9131,7,3,False,791
257.5905,297.5671,-39.9766,-13.43,18.1157,185.1681,125.4694,18.5217,52.6409,0.365,-0.635,82.899,0.4592,0.0,1.0907,17,9.9478,115.1878,52.1755,1.3327,0.8151,6,2,False,792
281.8222,297.5671,-15.7449,-5.29,32.3146,191.492,88.7473,17.6414,13.0903,1.1562,0.1562,83.8067,0.25,0.0,0.0,0,10.2876,112.7009,48.0863,0.9006,0.8208,7,1,False,793
210.7963,297.5671,-86.7708,-29.16,0.5519,179.3525,62.2615,18.375,12.9946,1.1547,0.1547,84.0246,0.0,0.0,0.0,0,9.6354,103.6453,50.3338,0.9408,0.8464,6,2,False,794
262.8281,297.5671,-34.739,-11.67,12.9366,178.0709,124.1284,18.2238,34.084,0.59,-0.41,83.1317,0.2092,0.25,0.0738,2,9.5666,116.7104,44.3983,1.0314,1.141,1,2,False,795
255.7945,297.5671,-41.7726,-14.04,4.4679,184.9916,88.1968,19.0418,2.82,1.0336,0.0336,83.8561,0.0,0.0,0.0,0,9.9384,109.1394,50.8127,1.0158,1.0551,5,2,False,796
236.3373,297.5671,-61.2297,-20.58,7.8354,180.7074,94.2534,18.8271,27.6317,0.6645,-0.3355,82.3485,0.25,0.0,0.0,0,9.7082,108.6398,43.7571,1.0372,0.9823,5,1,False,797
346.4805,297.5671,48.9135,16.44,7.3346,193.8099,173.9189,17.6553,10.9275,0.8666,-0.1334,81.9244,0.25,0.193,0.0,0,10.4121,129.3711,51.9505,0.9513,0.7786,2,2,False,798
260.297,297.5671,-37.2701,-12.52,-4.941,200.7757,115.9828,18.1018,33.4187,0.59,-0.41,81.5089,0.25,0.25,1.2222,19,10.7863,113.996,44.9426,1.3153,1.1087,7,3,False,799
258.7695,297.5671,-38.7975,-13.04,6.4785,180.2401,125.0846,18.3014,34.7323,0.59,-0.41,84.7129,0.4286,0.0,0.445,10,9.6831,118.9914,51.8663,1.1235,1.1248,8,1,False,800
259.0449,297.5671,-38.5222,-12.95,4.4098,185.2315,99.836,18.0185,12.4139,1.1504,0.1504,82.5381,0.0,0.0,0.0,0,9.9513,114.6363,48.2488,0.9043,1.1168,7,3,False,801
204.4004,297.5671,-93.1666,-31.31,-4.2535,181.0416,88.7509,17.6175,43.5211,0.4644,-0.5356,81.2568,0.6521,0.0,0.0,0,9.7262,105.6874,56.6288,0.9966,0.8529,7,1,False,802
210.9061,297.5671,-86.6609,-29.12,3.6592,174.3465,84.4804,18.0607,33.5193,0.59,-0.41,81.7544,0.25,0.25,0.4016,8,9.3665,107.0501,44.9354,1.132,0.9949,4,4,False,803
260.7525,297.5671,-36.8145,-12.37,15.6841,185.3129,94.1588,18.3503,16.0531,0.8028,-0.1972,81.4119,0.25,0.0,0.0,0,9.9556,109.6463,45.0183,0.9823,1.4949,4,2,False,804
265.1993,297.5671,-32.3677,-10.88,18.2669,183.5326,114.7257,16.9285,34.3974,0.59,-0.41,83.8961,0.6121,0.2195,0.5341,9,9.86,115.7371,54.056,1.087,1.3426,5,3,False,805
329.3895,297.5671,31.8225,10.69,20.3387,183.7901,149.4048,19.2627,4.8814,0.9408,-0.0592,82.427,0.0,0.0,0.0,0,9.8738,121.7961,56.2745,1.0266,1.1066,5,1,False,806
294.7619,297.5671,-2.8051,-0.94,15.7141,174.1238,156.3068,17.354,34.0288,0.59,-0.41,82.9971,0.2092,0.5,0.3947,7,9.3545,124.3009,61.9048,1.1077,1.248,5,6,False,807
250.0737,297.5671,-47.4934,-15.96,18.2715,191.0999,75.1966,17.5042,16.9902,1.2071,0.2071,82.0555,0.0,0.25,0.0,0,10.2665,107.2116,52.8944,0.8682,0.9899,8,1,False,808
306.4203,297.5671,8.8533,2.98,-5.5798,182.9129,157.983,18.2836,10.6123,1.128,0.128,82.8995,0.0,0.0,0.0,0,9.8267,127.685,49.8761,0.9185,0.7745,3,1,False,809
255.4913,297.5671,-42.0758,-14.14,9.2921,166.6287,128.9373,16.4575,32.9093,1.3978,0.3978,82.7367,0.0,0.193,0.0,0,8.9519,128.1647,53.9136,0.7653,1.0832,4,4,False,810
354.4615,297.5671,56.8945,19.12,16.7118,174.4258,217.1843,19.9588,33.9016,0.59,-0.41,82.6869,0.0,0.0,0.5489,12,9.3707,134.7598,52.3182,1.2359,1.2386,3,1,False,811
299.2794,297.5671,1.7123,0.58,22.5049,191.6141,122.3873,17.3253,19.9016,0.7586,-0.2414,82.4336,0.4592,0.0,0.0,0,10.2942,119.4016,52.1105,0.8982,0.9951,7,0,False,812
314.954,297.5671,17.3869,5.84,1.2495,176.281,189.796,18.1909,34.1817,0.59,-0.41,83.3699,0.4695,0.0,0.9988,18,9.4704,129.4909,64.4732,1.2488,1.126,6,1,False,813
289.3008,297.5671,-8.2662,-2.78,12.8637,184.6212,139.1303,16.9761,30.3382,0.626,-0.374,81.1107,0.25,0.5,0.1365,3,9.9185,121.401,41.0818,0.9759,0.6774,4,3,False,814
262.393,297.5671,-35.1741,-11.82,21.4129,175.2711,84.9238,17.0303,2.1845,0.9733,-0.0267,81.6864,0.5,0.0,0.0,0,9.4161,109.5878,47.1246,0.8738,0.8808,3,0,False,815
194.1113,297.5671,-103.4558,-34.77,-12.4611,198.0583,43.4397,17.1653,17.7603,1.2166,0.2166,81.9792,0.4203,0.0,0.0105,1,10.6404,98.0015,37.551,0.9253,1.0212,5,4,False,816
313.2003,297.5671,15.6332,5.25,31.9799,192.634,107.0263,17.3102,1.1298,1.0135,0.0135,83.5714,0.25,0.25,0.0,0,10.3489,116.9865,48.9249,0.9252,1.1718,5,3,False,817
261.7777,297.5671,-35.7894,-12.03,12.779,172.9664,110.2259,19.4542,14.7394,0.8202,-0.1798,81.9666,0.0,0.0,0.0,0,9.2923,111.8571,47.7701,1.0521,0.9889,5,1,False,818
247.2523,297.5671,-50.3147,-16.91,16.352,200.6269,71.9035,15.8332,25.7969,1.318,0.318,81.1261,0.25,0.5,0.0,0,10.7783,106.9709,49.222,0.8243,0.9614,5,5,False,819
197.7239,297.5671,-99.8432,-33.55,3.0317,194.5793,44.8218,16.9555,27.7535,1.3409,0.3409,81.4186,0.2092,0.0,0.0,0,10.4534,99.179,56.5702,0.7986,1.4194,3,1,False,820
304.4163,297.5671,6.8492,2.3,13.827,187.3563,139.4376,18.1356,18.069,1.2176,0.2176,83.0567,0.0,0.0,0.0,0,10.0654,124.3965,52.8342,0.8964,0.9698,2,1,False,821
224.4107,297.5671,-73.1564,-24.58,11.4651,191.1338,75.1744,19.8069,33.5558,0.59,-0.41,81.8433,0.0,0.0,0.2235,6,10.2683,103.1111,57.9428,1.1671,0.8184,3,2,False,822
194.2089,297.5671,-103.3581,-34.73,12.773,176.4958,39.7986,18.2365,16.6219,1.1989,0.1989,83.5586,0.0,0.0,0.0,0,9.4819,98.6655,46.3422,0.9114,0.8412,3,1,False,823
213.6598,297.5671,-83.9072,-28.2,22.1437,196.9875,47.4942,19.1747,33.7908,0.59,-0.41,82.4167,0.2092,0.0,0.1848,3,10.5828,98.2734,48.9292,1.1238,1.2804,2,2,False,824
253.9253,297.5671,-43.6418,-14.67,-2.2331,187.4186,87.8631,15.9792,3.1442,1.0385,0.0385,81.6379,0.7092,0.1348,0.0,0,10.0688,110.0841,43.6837,0.8664,1.0062,4,4,False,825
264.8311,297.5671,-32.736,-11.0,14.4734,177.7158,100.1115,18.5794,8.8902,1.1074,0.1074,82.7753,0.0,0.0,0.0,0,9.5475,113.1684,43.0189,0.9316,1.151,8,0,False,826
336.8293,297.5671,39.2623,13.19,17.3568,209.6006,163.2361,18.6081,34.756,0.59,-0.41,84.7708,0.344,0.0,0.153,3,11.2604,126.7406,46.9502,1.0706,1.0415,4,1,False,827
212.2458,297.5671,-85.3212,-28.67,18.5694,171.4035,75.6028,19.0875,34.2424,0.59,-0.41,83.518,0.2092,0.0,0.3656,8,9.2084,104.8425,49.7563,1.1305,1.0151,5,0,False,828
272.9818,297.5671,-24.5852,-8.26,11.0947,189.5624,109.0072,15.9947,20.6876,1.2518,0.2518,82.1655,0.2092,0.2092,0.0,0,10.1839,121.0706,54.1132,0.7716,1.3217,3,5,False,829
251.3349,297.5671,-46.2322,-15.54,-2.2607,185.9102,117.7089,16.5646,33.4588,0.59,-0.41,81.6069,0.6275,0.25,0.5245,9,9.9877,113.7195,49.8204,1.0503,0.8752,5,2,False,830
269.3938,297.5671,-28.1733,-9.47,16.8598,179.9527,125.9631,19.8535,33.5283,0.59,-0.41,81.7763,0.0,0.0,0.2814,8,9.6677,113.7019,49.4272,1.1835,0.9473,3,2,False,831
226.5235,297.5671,-71.0436,-23.87,0.184,193.1599,84.8195,18.1457,33.4942,0.59,-0.41,81.6931,0.4592,0.0,0.2977,6,10.3772,106.1931,40.1971,1.0799,0.9032,4,1,False,832
221.5155,297.5671,-76.0516,-25.56,14.934,181.8625,77.7695,18.965,34.0856,0.59,-0.41,83.1355,0.25,0.0,0.7124,13,9.7703,104.6949,51.8437,1.2051,0.993,6,0,False,833
302.1064,297.5671,4.5393,1.53,22.2294,177.7615,154.3047,17.9926,34.1967,0.59,-0.41,83.4066,0.25,0.25,1.6812,23,9.5499,124.608,60.7899,1.4401,0.8065,5,4,False,834
245.933,297.5671,-51.634,-17.35,19.9055,195.6955,100.1782,19.3409,50.5053,0.3895,-0.6105,82.7331,0.25,0.0,0.0,0,10.5134,109.597,48.6285,1.1123,1.0346,6,2,False,835
351.7662,297.5671,54.1991,18.21,3.4926,184.5636,186.3883,18.1131,4.5652,1.0553,0.0553,82.5228,0.25,0.0,0.0,0,9.9154,133.2194,48.4719,0.9402,0.9533,2,0,False,836
218.9529,297.5671,-78.6141,-26.42,0.3309,177.6523,93.8299,18.9281,33.9321,0.59,-0.41,82.7611,0.25,0.0,0.9354,15,9.5441,108.7999,47.0619,1.2728,0.8911,4,1,False,837
196.1507,297.5671,-101.4164,-34.08,19.1564,184.4241,62.4133,17.6584,52.1847,0.365,-0.635,82.1806,0.5,0.25,0.6457,12,9.9079,101.7607,45.5683,1.163,1.2651,5,2,False,838
241.0277,297.5671,-56.5394,-19.0,16.7989,183.7158,92.6219,18.0884,34.0206,0.59,-0.41,82.9771,0.5,0.0,0.0653,2,9.8698,110.019,54.2383,1.0516,1.0715,4,3,False,839
269.364,297.5671,-28.2031,-9.48,8.6036,189.8974,122.9339,18.8809,33.1899,0.59,-0.41,80.9511,0.25,0.0,0.1247,2,10.2019,112.9931,46.1459,1.0936,0.7605,2,2,False,840
330.3638,297.5671,32.7967,11.02,31.5879,192.657,167.877,17.9388,43.8194,0.4781,-0.5219,83.9562,0.3656,0.193,0.1626,5,10.3502,128.6051,53.7698,1.0654,1.1974,11,3,False,841
262.4919,297.5671,-35.0752,-11.79,25.9178,184.1827,77.196,19.1916,5.613,0.9319,-0.0681,82.4735,0.0,0.0,0.0,0,9.8949,106.0981,51.3477,1.0348,1.0159,4,2,False,842
246.6363,297.5671,-50.9307,-17.12,10.2887,191.9652,72.8883,18.4478,10.0581,0.8782,-0.1218,82.5846,0.0,0.25,0.0,0,10.313,104.9978,46.2237,0.9919,0.9973,3,2,False,843
435.6145,297.5671,138.0474,46.39,8.7678,186.3111,277.339,18.6892,18.1141,0.7797,-0.2203,82.2359,0.25,0.0,0.0,0,10.0093,152.0514,47.4437,1.0163,1.1749,3,1,False,844
225.9792,297.5671,-71.5878,-24.06,13.738,183.2931,70.1336,17.9352,23.2502,0.7161,-0.2839,81.903,0.25,0.2273,0.1966,4,9.8471,105.157,45.2806,1.0304,1.1044,4,2,False,845
430.035,297.5671,132.468,44.52,27.8735,189.1035,236.1448,18.8317,4.2551,1.0513,0.0513,82.9392,0.0,0.0,0.0,0,10.1593,145.4326,52.3629,0.9674,0.8836,4,0,False,846
282.1191,297.5671,-15.448,-5.19,21.3573,186.4389,133.919,15.1174,44.4787,1.5389,0.5389,82.5405,0.0,0.5851,0.0,0,10.0161,133.319,56.616,0.6856,0.9933,1,4,False,847
155.503,297.5671,-142.0641,-47.74,-0.1225,181.2432,45.9507,19.3045,52.264,0.365,-0.635,82.3055,0.0,0.25,1.3909,20,9.737,95.962,43.6733,1.4271,0.8119,4,2,False,848
274.2018,297.5671,-23.3653,-7.85,25.9765,193.6553,106.9953,18.6553,33.7699,0.59,-0.41,82.3657,0.193,0.1348,0.1766,7,10.4038,111.7868,55.2095,1.0939,1.0484,7,3,False,849
303.9621,297.5671,6.395,2.15,20.2883,197.9891,118.3153,17.8984,14.7322,1.1799,0.1799,81.876,0.2273,0.0,0.0,0,10.6366,117.258,47.0695,0.924,0.9386,5,1,False,850
295.5391,297.5671,-2.0279,-0.68,16.6924,191.104,140.8654,19.8008,33.3218,0.59,-0.41,81.2727,0.0,0.0,0.1184,4,10.2667,116.5907,53.6173,1.1101,0.8017,2,0,False,851
273.0193,297.5671,-24.5478,-8.25,20.4057,192.1541,114.319,19.1081,34.7513,0.59,-0.41,84.7593,0.2273,0.0,0.2105,4,10.3232,116.9092,57.1998,1.0954,1.2234,6,0,False,852
230.315,297.5671,-67.2521,-22.6,7.4467,173.8889,80.7814,18.1703,13.6318,0.8371,-0.1629,83.6588,0.0,0.25,0.0,0,9.3419,108.3853,57.1406,0.9605,0.9358,3,2,False,853
298.6953,297.5671,1.1283,0.38,13.8478,192.7126,119.9497,18.2431,9.5716,0.8839,-0.1161,82.4093,0.0,0.2092,0.0,0,10.3532,117.3574,47.5536,0.9546,1.2556,5,2,False,854
297.3601,297.5671,-0.207,-0.07,7.7556,204.7846,108.2776,18.2997,5.1581,0.9374,-0.0626,82.428,0.25,0.0,0.0,0,11.0017,113.3784,39.5633,0.9636,0.8826,5,0,False,855
269.6365,297.5671,-27.9306,-9.39,13.7055,193.7953,90.0929,18.5072,9.45,1.1145,0.1145,82.5326,0.0,0.0,0.0,0,10.4113,110.0232,55.6337,0.9271,0.983,6,0,False,856
295.8908,297.5671,-1.6763,-0.56,8.6809,203.3333,106.0393,17.0959,5.0669,1.0598,0.0598,84.7375,0.25,0.0,0.0,0,10.9237,119.5006,55.3952,0.8475,1.3355,3,3,False,857
239.2037,297.5671,-58.3634,-19.61,16.5419,203.113,70.2483,16.3169,34.3827,1.4146,0.4146,82.9323,0.25,0.0,0.0,0,10.9119,110.1545,52.0064,0.7362,1.1421,4,1,False,858
243.0754,297.5671,-54.4916,-18.31,4.27,185.8984,104.0286,17.7148,33.4066,0.59,-0.41,81.4796,0.594,0.0,1.4402,22,9.9871,108.0997,54.5704,1.3098,1.0772,9,0,False,859
357.7186,297.5671,60.1515,20.21,5.9311,175.3606,198.6486,17.4949,4.7269,1.0578,0.0578,81.7974,0.2092,0.0,0.0,0,9.421,140.0746,67.1142,0.8707,1.0353,2,1,False,860
281.1705,297.5671,-16.3965,-5.51,23.596,190.8342,116.363,18.0199,31.6029,0.6185,-0.3815,82.8458,0.0,0.5,0.0,0,10.2523,115.8843,53.688,0.9998,1.0242,4,3,False,861
276.6643,297.5671,-20.9027,-7.02,11.5613,187.0769,98.0446,16.7121,3.3063,1.04,0.04,82.5706,0.5,0.1156,0.176,5,10.0504,114.2081,60.3577,0.9099,0.9461,6,1,False,862
324.2763,297.5671,26.7092,8.98,18.7119,191.5588,164.5885,16.5726,34.0103,0.59,-0.41,82.952,0.7092,0.193,2.0763,28,10.2912,124.0159,45.9137,1.3987,1.1577,7,1,False,863
335.4548,297.5671,37.8877,12.73,34.3976,197.671,137.2476,17.8643,15.997,1.1964,0.1964,81.4566,0.193,0.0,0.0,0,10.6195,122.7324,50.1806,0.9118,1.0231,5,1,False,864
302.8699,297.5671,5.3028,1.78,17.6652,175.1552,129.065,17.4465,1.569,0.9808,-0.0192,81.7352,0.4773,0.0,0.2623,5,9.4099,120.9907,51.8177,1.0321,1.0684,6,4,False,865
217.3146,297.5671,-80.2524,-26.97,4.2763,186.4842,77.7688,17.6579,33.5568,0.59,-0.41,81.8458,0.5747,0.0,0.5273,10,10.0186,105.2341,53.3463,1.1089,1.0322,6,1,False,866
269.2016,297.5671,-28.3655,-9.53,7.6074,190.7538,140.4505,17.7749,51.8351,0.365,-0.635,81.6301,0.4592,0.2092,0.0696,2,10.2479,118.9473,40.5914,1.0625,0.9407,8,4,False,867
307.3301,297.5671,9.7631,3.28,7.2898,173.5328,196.8083,18.5522,51.7484,0.365,-0.635,81.4936,0.4592,0.0,0.6696,12,9.3228,128.5266,45.5966,1.2121,0.9079,7,1,False,868
255.9328,297.5671,-41.6343,-13.99,12.3947,172.7182,110.2791,16.2613,23.1978,1.2809,0.2809,82.5868,0.0,0.5929,0.0,0,9.279,119.1771,51.7359,0.8212,1.0766,3,4,False,869
247.8621,297.5671,-49.705,-16.7,1.8444,175.4872,123.1691,18.0045,34.6341,0.59,-0.41,84.4734,0.25,0.25,0.6924,12,9.4278,117.6274,48.2922,1.1663,0.8394,4,2,False,870
305.4114,297.5671,7.8443,2.64,44.2221,176.1783,117.5694,17.7528,14.8057,1.1777,0.1777,83.3096,0.2195,0.0,0.0,0,9.4649,120.1786,53.2458,0.9012,1.1214,5,1,False,871
287.1121,297.5671,-10.4549,-3.51,25.3874,192.3089,120.489,19.0846,31.9886,0.6182,-0.3818,83.7923,0.0,0.2092,0.2452,6,10.3315,117.1773,54.1016,1.1301,1.1611,6,3,False,872
224.4991,297.5671,-73.068,-24.56,30.7817,173.5229,61.5313,16.6332,24.7036,0.7031,-0.2969,83.2065,0.5339,0.25,0.0,0,9.3222,104.2082,47.1958,0.9293,0.8719,8,3,False,873
234.5169,297.5671,-63.0502,-21.19,7.1172,188.2239,93.1465,19.8803,34.0904,0.59,-0.41,83.1474,0.0,0.0,0.7055,13,10.112,107.2336,49.0939,1.2688,1.0215,1,1,False,874
296.7171,297.5671,-0.8499,-0.29,11.3628,182.8205,155.8945,19.9007,33.46,0.59,-0.41,81.6097,0.0,0.0,0.0518,2,9.8217,120.2605,55.8947,1.1151,1.0778,4,1,False,875
324.1266,297.5671,26.5595,8.93,0.1351,193.3116,182.5391,18.1727,33.6865,0.59,-0.41,82.1621,0.4592,0.0,0.6929,14,10.3853,129.431,52.9022,1.192,0.9854,4,2,False,876
331.6973,297.5671,34.1302,11.47,20.1677,182.0167,182.5282,18.917,34.0983,0.59,-0.41,83.1665,0.0,0.25,0.8708,14,9.7785,128.0533,47.1562,1.293,0.8604,2,4,False,877
308.0692,297.5671,10.5021,3.53,32.1149,191.5683,104.8384,17.542,2.9104,0.9648,-0.0352,82.7918,0.344,0.0,0.0,0,10.2917,115.6699,50.9014,0.9244,0.8854,6,2,False,878
300.9988,297.5671,3.4317,1.15,27.4206,182.7165,126.8385,17.3807,18.5961,1.2239,0.2239,83.0382,0.0,0.25,0.0,0,9.8161,123.0529,51.208,0.8575,0.8327,2,1,False,879
262.7205,297.5671,-34.8466,-11.71,-4.5737,185.5919,134.3954,18.9999,33.6932,0.59,-0.41,82.1786,0.0,0.25,0.4186,8,9.9706,115.0695,62.7938,1.1384,1.0894,3,1,False,880
317.4974,297.5671,19.9304,6.7,22.6879,174.1391,173.819,19.1285,34.0201,0.59,-0.41,82.9759,0.0,0.2092,0.02,1,9.3553,127.0383,47.2738,1.052,1.1399,3,1,False,881
236.892,297.5671,-60.6751,-20.39,20.286,189.142,67.6856,19.0654,21.1562,0.7459,-0.2541,83.2738,0.1348,0.0,0.0,0,10.1613,103.3933,56.751,1.0402,0.8939,2,1,False,882
261.9143,297.5671,-35.6528,-11.98,8.0491,186.63,134.5744,15.9376,51.4015,0.365,-0.635,80.9472,0.7092,0.4592,0.5764,11,10.0264,118.7112,45.1046,1.0558,0.8484,5,3,False,883
